timesheet_id,assignment_id,artist_id,work_date,hours_logged
TS145219,TA20133,A124,2027-12-23,7.78
TS145220,TA20133,A124,2027-12-24,4.09
TS145221,TA20133,A124,2027-12-27,3.42
TS145222,TA20134,A165,2027-12-04,7.74
TS145223,TA20134,A165,2027-12-06,6.49
TS145224,TA20134,A165,2027-12-07,4.93
TS145225,TA20134,A165,2027-12-08,4.14
TS145226,TA20134,A165,2027-12-09,7.21
TS145227,TA20134,A165,2027-12-10,5.64
TS145228,TA20134,A165,2027-12-13,6.76
TS145229,TA20134,A165,2027-12-14,5.62
TS145230,TA20134,A165,2027-12-15,6.79
TS145231,TA20134,A165,2027-12-16,4.39
TS145232,TA20134,A165,2027-12-17,7.01
TS145233,TA20134,A165,2027-12-20,4.09
TS145234,TA20134,A165,2027-12-21,7.8
TS145235,TA20134,A165,2027-12-22,5.12
TS145236,TA20134,A165,2027-12-23,4.74
TS145237,TA20134,A165,2027-12-24,5.62
TS145238,TA20134,A165,2027-12-27,4.39
TS145239,TA20135,A156,2027-12-04,6.54
TS145240,TA20135,A156,2027-12-06,6.79
TS145241,TA20135,A156,2027-12-07,4.72
TS145242,TA20136,A159,2027-12-04,5.51
TS145243,TA20136,A159,2027-12-06,7.77
TS145244,TA20136,A159,2027-12-07,6.38
TS145245,TA20136,A159,2027-12-08,5.31
TS145246,TA20136,A159,2027-12-09,6.47
TS145247,TA20136,A159,2027-12-10,6.71
TS145248,TA20136,A159,2027-12-13,5.43
TS145249,TA20136,A159,2027-12-14,6.55
TS145250,TA20136,A159,2027-12-15,7.27
TS145251,TA20136,A159,2027-12-16,7.73
TS145252,TA20136,A159,2027-12-17,1.06
TS145253,TA20137,A209,2027-12-18,4.4
TS145254,TA20137,A209,2027-12-20,7.79
TS145255,TA20137,A209,2027-12-21,7.37
TS145256,TA20137,A209,2027-12-22,5.21
TS145257,TA20137,A209,2027-12-23,6.48
TS145258,TA20137,A209,2027-12-24,1.45
TS145259,TA20138,A206,2027-12-18,5.86
TS145260,TA20138,A206,2027-12-20,7.64
TS145261,TA20138,A206,2027-12-21,3.91
TS145262,TA20139,A202,2027-12-18,7.25
TS145263,TA20139,A202,2027-12-20,5.93
TS145264,TA20139,A202,2027-12-21,6.17
TS145265,TA20139,A202,2027-12-22,6.04
TS145266,TA20139,A202,2027-12-23,4.63
TS145267,TA20139,A202,2027-12-24,4.19
TS145268,TA20139,A202,2027-12-27,4.98
TS145269,TA20139,A202,2027-12-28,5.39
TS145270,TA20139,A202,2027-12-29,5.35
TS145271,TA20139,A202,2027-12-30,6.35
TS145272,TA20139,A202,2027-12-31,4.4
TS145273,TA20139,A202,2028-01-03,6.75
TS145274,TA20139,A202,2028-01-04,6.29
TS145275,TA20139,A202,2028-01-05,6.09
TS145276,TA20139,A202,2028-01-06,4.93
TS145277,TA20139,A202,2028-01-07,7.03
TS145278,TA20139,A202,2028-01-10,4.2
TS145279,TA20139,A202,2028-01-11,3.35
TS145280,TA20140,A219,2027-12-18,6.02
TS145281,TA20140,A219,2027-12-20,7.46
TS145282,TA20140,A219,2027-12-21,6.62
TS145283,TA20140,A219,2027-12-22,6.26
TS145284,TA20140,A219,2027-12-23,4.62
TS145285,TA20140,A219,2027-12-24,5.02
TS145286,TA20140,A219,2027-12-27,5.67
TS145287,TA20140,A219,2027-12-28,5.46
TS145288,TA20140,A219,2027-12-29,4.09
TS145289,TA20140,A219,2027-12-30,5.56
TS145290,TA20140,A219,2027-12-31,3.0
TS145291,TA20141,A277,2027-12-18,4.65
TS145292,TA20141,A277,2027-12-20,7.0
TS145293,TA20141,A277,2027-12-21,5.86
TS145294,TA20141,A277,2027-12-22,4.1
TS145295,TA20141,A277,2027-12-23,7.05
TS145296,TA20141,A277,2027-12-24,5.3
TS145297,TA20141,A277,2027-12-27,5.09
TS145298,TA20141,A277,2027-12-28,5.28
TS145299,TA20141,A277,2027-12-29,5.48
TS145300,TA20141,A277,2027-12-30,5.14
TS145301,TA20141,A277,2027-12-31,5.65
TS145302,TA20142,A086,2027-06-28,4.91
TS145303,TA20142,A086,2027-06-29,5.94
TS145304,TA20142,A086,2027-06-30,7.16
TS145305,TA20142,A086,2027-07-01,4.42
TS145306,TA20142,A086,2027-07-02,5.52
TS145307,TA20142,A086,2027-07-05,7.0
TS145308,TA20142,A086,2027-07-06,6.84
TS145309,TA20142,A086,2027-07-07,6.35
TS145310,TA20142,A086,2027-07-08,4.74
TS145311,TA20142,A086,2027-07-09,4.26
TS145312,TA20142,A086,2027-07-12,6.1
TS145313,TA20142,A086,2027-07-13,0.67
TS145314,TA20143,A166,2027-09-05,4.96
TS145315,TA20143,A166,2027-09-06,7.58
TS145316,TA20143,A166,2027-09-07,6.26
TS145317,TA20143,A166,2027-09-08,7.86
TS145318,TA20143,A166,2027-09-09,5.29
TS145319,TA20143,A166,2027-09-10,0.84
TS145320,TA20144,A202,2027-06-06,2.18
TS145321,TA20145,A206,2027-06-06,5.71
TS145322,TA20145,A206,2027-06-07,7.71
TS145323,TA20145,A206,2027-06-08,5.91
TS145324,TA20145,A206,2027-06-09,6.62
TS145325,TA20145,A206,2027-06-10,7.82
TS145326,TA20145,A206,2027-06-11,5.01
TS145327,TA20145,A206,2027-06-14,4.25
TS145328,TA20146,A238,2027-08-21,6.43
TS145329,TA20146,A238,2027-08-23,4.3
TS145330,TA20146,A238,2027-08-24,5.89
TS145331,TA20146,A238,2027-08-25,7.25
TS145332,TA20146,A238,2027-08-26,3.92
TS145333,TA20147,A218,2027-12-23,5.67
TS145334,TA20147,A218,2027-12-24,2.23
TS145335,TA20148,A237,2027-11-13,6.19
TS145336,TA20148,A237,2027-11-15,4.28
TS145337,TA20148,A237,2027-11-16,5.08
TS145338,TA20149,A016,2027-06-06,6.73
TS145339,TA20149,A016,2027-06-07,5.61
TS145340,TA20149,A016,2027-06-08,7.21
TS145341,TA20149,A016,2027-06-09,7.22
TS145342,TA20149,A016,2027-06-10,6.81
TS145343,TA20149,A016,2027-06-11,4.85
TS145344,TA20149,A016,2027-06-14,6.45
TS145345,TA20149,A016,2027-06-15,5.1
TS145346,TA20149,A016,2027-06-16,6.27
TS145347,TA20149,A016,2027-06-17,3.48
TS145348,TA20150,A018,2027-06-06,3.2
TS145349,TA20151,A046,2027-06-06,7.74
TS145350,TA20151,A046,2027-06-07,4.66
TS145351,TA20151,A046,2027-06-08,4.83
TS145352,TA20151,A046,2027-06-09,5.1
TS145353,TA20151,A046,2027-06-10,6.5
TS145354,TA20151,A046,2027-06-11,4.97
TS145355,TA20151,A046,2027-06-14,4.97
TS145356,TA20151,A046,2027-06-15,4.5
TS145357,TA20152,A045,2027-06-06,0.07
TS145358,TA20153,A049,2027-06-06,5.9
TS145359,TA20153,A049,2027-06-07,7.12
TS145360,TA20153,A049,2027-06-08,5.58
TS145361,TA20153,A049,2027-06-09,7.47
TS145362,TA20153,A049,2027-06-10,4.15
TS145363,TA20153,A049,2027-06-11,1.65
TS145364,TA20154,A052,2027-06-06,6.9
TS145365,TA20154,A052,2027-06-07,5.77
TS145366,TA20154,A052,2027-06-08,6.32
TS145367,TA20154,A052,2027-06-09,5.67
TS145368,TA20154,A052,2027-06-10,7.54
TS145369,TA20154,A052,2027-06-11,7.27
TS145370,TA20154,A052,2027-06-14,4.63
TS145371,TA20154,A052,2027-06-15,5.7
TS145372,TA20154,A052,2027-06-16,5.37
TS145373,TA20154,A052,2027-06-17,0.86
TS145374,TA20155,A075,2027-06-21,6.53
TS145375,TA20155,A075,2027-06-22,5.4
TS145376,TA20155,A075,2027-06-23,6.65
TS145377,TA20155,A075,2027-06-24,2.74
TS145378,TA20156,A064,2027-06-21,4.64
TS145379,TA20156,A064,2027-06-22,4.62
TS145380,TA20156,A064,2027-06-23,6.73
TS145381,TA20156,A064,2027-06-24,5.35
TS145382,TA20156,A064,2027-06-25,4.98
TS145383,TA20156,A064,2027-06-28,7.61
TS145384,TA20156,A064,2027-06-29,4.25
TS145385,TA20156,A064,2027-06-30,4.3
TS145386,TA20156,A064,2027-07-01,6.56
TS145387,TA20156,A064,2027-07-02,7.25
TS145388,TA20156,A064,2027-07-05,5.73
TS145389,TA20156,A064,2027-07-06,7.72
TS145390,TA20156,A064,2027-07-07,7.36
TS145391,TA20156,A064,2027-07-08,4.51
TS145392,TA20156,A064,2027-07-09,6.38
TS145393,TA20156,A064,2027-07-12,6.25
TS145394,TA20156,A064,2027-07-13,7.99
TS145395,TA20156,A064,2027-07-14,6.1
TS145396,TA20156,A064,2027-07-15,5.97
TS145397,TA20157,A087,2027-06-21,6.71
TS145398,TA20157,A087,2027-06-22,1.56
TS145399,TA20158,A137,2027-06-02,6.62
TS145400,TA20158,A137,2027-06-03,4.1
TS145401,TA20158,A137,2027-06-04,4.11
TS145402,TA20158,A137,2027-06-07,6.24
TS145403,TA20158,A137,2027-06-08,6.82
TS145404,TA20158,A137,2027-06-09,4.75
TS145405,TA20158,A137,2027-06-10,4.52
TS145406,TA20158,A137,2027-06-11,7.35
TS145407,TA20158,A137,2027-06-14,7.99
TS145408,TA20158,A137,2027-06-15,5.02
TS145409,TA20158,A137,2027-06-16,7.37
TS145410,TA20158,A137,2027-06-17,6.32
TS145411,TA20158,A137,2027-06-18,6.9
TS145412,TA20158,A137,2027-06-21,7.37
TS145413,TA20158,A137,2027-06-22,4.57
TS145414,TA20158,A137,2027-06-23,3.78
TS145415,TA20159,A187,2027-05-19,4.32
TS145416,TA20159,A187,2027-05-20,4.76
TS145417,TA20159,A187,2027-05-21,4.33
TS145418,TA20159,A187,2027-05-24,6.47
TS145419,TA20159,A187,2027-05-25,6.4
TS145420,TA20159,A187,2027-05-26,6.46
TS145421,TA20159,A187,2027-05-27,4.98
TS145422,TA20159,A187,2027-05-28,1.74
TS145423,TA20160,A166,2027-05-19,6.19
TS145424,TA20160,A166,2027-05-20,7.84
TS145425,TA20160,A166,2027-05-21,5.04
TS145426,TA20160,A166,2027-05-24,7.63
TS145427,TA20160,A166,2027-05-25,6.73
TS145428,TA20160,A166,2027-05-26,7.16
TS145429,TA20160,A166,2027-05-27,7.27
TS145430,TA20160,A166,2027-05-28,4.7
TS145431,TA20160,A166,2027-05-31,6.2
TS145432,TA20160,A166,2027-06-01,7.51
TS145433,TA20160,A166,2027-06-02,5.61
TS145434,TA20161,A217,2027-07-27,6.15
TS145435,TA20161,A217,2027-07-28,6.36
TS145436,TA20161,A217,2027-07-29,7.98
TS145437,TA20161,A217,2027-07-30,5.55
TS145438,TA20161,A217,2027-08-02,5.13
TS145439,TA20161,A217,2027-08-03,5.68
TS145440,TA20161,A217,2027-08-04,7.57
TS145441,TA20161,A217,2027-08-05,7.36
TS145442,TA20161,A217,2027-08-06,3.4
TS145443,TA20162,A208,2027-07-27,4.36
TS145444,TA20162,A208,2027-07-28,7.21
TS145445,TA20162,A208,2027-07-29,5.88
TS145446,TA20162,A208,2027-07-30,5.38
TS145447,TA20162,A208,2027-08-02,4.33
TS145448,TA20162,A208,2027-08-03,4.75
TS145449,TA20162,A208,2027-08-04,2.11
TS145450,TA20163,A201,2027-07-27,5.6
TS145451,TA20163,A201,2027-07-28,5.82
TS145452,TA20163,A201,2027-07-29,2.23
TS145453,TA20164,A277,2027-06-11,5.09
TS145454,TA20164,A277,2027-06-14,6.17
TS145455,TA20164,A277,2027-06-15,7.92
TS145456,TA20164,A277,2027-06-16,7.85
TS145457,TA20164,A277,2027-06-17,5.01
TS145458,TA20164,A277,2027-06-18,2.23
TS145459,TA20165,A281,2027-06-11,7.65
TS145460,TA20165,A281,2027-06-14,1.1
TS145461,TA20166,A244,2027-06-11,7.72
TS145462,TA20166,A244,2027-06-14,7.65
TS145463,TA20166,A244,2027-06-15,5.59
TS145464,TA20166,A244,2027-06-16,4.58
TS145465,TA20166,A244,2027-06-17,4.32
TS145466,TA20166,A244,2027-06-18,5.22
TS145467,TA20166,A244,2027-06-21,7.76
TS145468,TA20166,A244,2027-06-22,3.52
TS145469,TA20167,A250,2027-06-11,4.3
TS145470,TA20167,A250,2027-06-14,5.15
TS145471,TA20167,A250,2027-06-15,4.45
TS145472,TA20167,A250,2027-06-16,5.22
TS145473,TA20167,A250,2027-06-17,4.9
TS145474,TA20167,A250,2027-06-18,6.92
TS145475,TA20167,A250,2027-06-21,5.55
TS145476,TA20167,A250,2027-06-22,4.18
TS145477,TA20167,A250,2027-06-23,7.33
TS145478,TA20167,A250,2027-06-24,4.05
TS145479,TA20167,A250,2027-06-25,6.41
TS145480,TA20167,A250,2027-06-28,4.51
TS145481,TA20167,A250,2027-06-29,4.68
TS145482,TA20167,A250,2027-06-30,7.38
TS145483,TA20167,A250,2027-07-01,5.74
TS145484,TA20167,A250,2027-07-02,6.86
TS145485,TA20167,A250,2027-07-05,5.13
TS145486,TA20167,A250,2027-07-06,1.07
TS145487,TA20168,A010,2028-01-17,0.06
TS145488,TA20169,A036,2028-01-17,6.82
TS145489,TA20169,A036,2028-01-18,7.63
TS145490,TA20169,A036,2028-01-19,4.87
TS145491,TA20169,A036,2028-01-20,5.48
TS145492,TA20169,A036,2028-01-21,5.72
TS145493,TA20169,A036,2028-01-24,6.19
TS145494,TA20169,A036,2028-01-25,5.98
TS145495,TA20169,A036,2028-01-26,6.67
TS145496,TA20169,A036,2028-01-27,4.01
TS145497,TA20169,A036,2028-01-28,6.37
TS145498,TA20169,A036,2028-01-31,6.32
TS145499,TA20169,A036,2028-02-01,7.5
TS145500,TA20169,A036,2028-02-02,4.86
TS145501,TA20169,A036,2028-02-03,7.44
TS145502,TA20169,A036,2028-02-04,6.38
TS145503,TA20169,A036,2028-02-07,4.2
TS145504,TA20169,A036,2028-02-08,7.67
TS145505,TA20169,A036,2028-02-09,4.05
TS145506,TA20170,A014,2028-01-17,5.26
TS145507,TA20170,A014,2028-01-18,7.62
TS145508,TA20170,A014,2028-01-19,5.01
TS145509,TA20170,A014,2028-01-20,4.9
TS145510,TA20170,A014,2028-01-21,5.14
TS145511,TA20170,A014,2028-01-24,5.48
TS145512,TA20170,A014,2028-01-25,7.67
TS145513,TA20170,A014,2028-01-26,4.09
TS145514,TA20170,A014,2028-01-27,4.51
TS145515,TA20170,A014,2028-01-28,2.54
TS145516,TA20171,A020,2028-01-17,4.12
TS145517,TA20171,A020,2028-01-18,5.07
TS145518,TA20171,A020,2028-01-19,1.22
TS145519,TA20172,A057,2027-12-15,7.24
TS145520,TA20172,A057,2027-12-16,4.39
TS145521,TA20172,A057,2027-12-17,4.99
TS145522,TA20172,A057,2027-12-20,7.47
TS145523,TA20172,A057,2027-12-21,7.76
TS145524,TA20172,A057,2027-12-22,5.24
TS145525,TA20172,A057,2027-12-23,7.44
TS145526,TA20172,A057,2027-12-24,4.83
TS145527,TA20172,A057,2027-12-27,4.65
TS145528,TA20172,A057,2027-12-28,7.14
TS145529,TA20172,A057,2027-12-29,7.41
TS145530,TA20172,A057,2027-12-30,4.18
TS145531,TA20172,A057,2027-12-31,5.76
TS145532,TA20172,A057,2028-01-03,6.85
TS145533,TA20172,A057,2028-01-04,6.97
TS145534,TA20172,A057,2028-01-05,7.93
TS145535,TA20172,A057,2028-01-06,4.07
TS145536,TA20172,A057,2028-01-07,7.64
TS145537,TA20172,A057,2028-01-10,4.24
TS145538,TA20172,A057,2028-01-11,6.19
TS145539,TA20172,A057,2028-01-12,5.22
TS145540,TA20172,A057,2028-01-13,4.53
TS145541,TA20172,A057,2028-01-14,5.67
TS145542,TA20172,A057,2028-01-17,4.91
TS145543,TA20172,A057,2028-01-18,7.58
TS145544,TA20172,A057,2028-01-19,5.04
TS145545,TA20172,A057,2028-01-20,7.54
TS145546,TA20172,A057,2028-01-21,7.61
TS145547,TA20172,A057,2028-01-24,6.34
TS145548,TA20172,A057,2028-01-25,4.81
TS145549,TA20172,A057,2028-01-26,4.24
TS145550,TA20172,A057,2028-01-27,5.34
TS145551,TA20173,A056,2027-12-15,4.32
TS145552,TA20173,A056,2027-12-16,6.64
TS145553,TA20173,A056,2027-12-17,5.14
TS145554,TA20173,A056,2027-12-20,7.03
TS145555,TA20173,A056,2027-12-21,0.39
TS145556,TA20174,A071,2028-01-25,4.67
TS145557,TA20174,A071,2028-01-26,5.68
TS145558,TA20174,A071,2028-01-27,4.76
TS145559,TA20175,A061,2028-01-25,2.82
TS145560,TA20176,A101,2028-01-25,4.22
TS145561,TA20176,A101,2028-01-26,6.07
TS145562,TA20176,A101,2028-01-27,5.63
TS145563,TA20176,A101,2028-01-28,7.24
TS145564,TA20176,A101,2028-01-31,4.28
TS145565,TA20176,A101,2028-02-01,4.96
TS145566,TA20176,A101,2028-02-02,4.85
TS145567,TA20176,A101,2028-02-03,7.02
TS145568,TA20176,A101,2028-02-04,5.33
TS145569,TA20176,A101,2028-02-07,5.73
TS145570,TA20176,A101,2028-02-08,2.98
TS145571,TA20177,A078,2028-01-25,5.65
TS145572,TA20177,A078,2028-01-26,6.37
TS145573,TA20177,A078,2028-01-27,7.28
TS145574,TA20177,A078,2028-01-28,7.14
TS145575,TA20177,A078,2028-01-31,1.78
TS145576,TA20178,A127,2028-01-21,7.23
TS145577,TA20178,A127,2028-01-24,7.37
TS145578,TA20178,A127,2028-01-25,7.99
TS145579,TA20178,A127,2028-01-26,7.97
TS145580,TA20178,A127,2028-01-27,1.64
TS145581,TA20179,A124,2028-01-21,1.79
TS145582,TA20180,A126,2028-01-21,4.72
TS145583,TA20180,A126,2028-01-24,6.75
TS145584,TA20180,A126,2028-01-25,4.96
TS145585,TA20180,A126,2028-01-26,6.22
TS145586,TA20180,A126,2028-01-27,5.07
TS145587,TA20180,A126,2028-01-28,5.03
TS145588,TA20180,A126,2028-01-31,4.37
TS145589,TA20180,A126,2028-02-01,6.21
TS145590,TA20180,A126,2028-02-02,4.49
TS145591,TA20180,A126,2028-02-03,6.08
TS145592,TA20181,A121,2028-01-21,7.51
TS145593,TA20181,A121,2028-01-24,3.04
TS145594,TA20182,A166,2027-11-13,6.87
TS145595,TA20182,A166,2027-11-15,4.47
TS145596,TA20182,A166,2027-11-16,4.42
TS145597,TA20182,A166,2027-11-17,5.79
TS145598,TA20182,A166,2027-11-18,7.64
TS145599,TA20182,A166,2027-11-19,4.38
TS145600,TA20182,A166,2027-11-22,7.64
TS145601,TA20182,A166,2027-11-23,4.12
TS145602,TA20182,A166,2027-11-24,4.28
TS145603,TA20182,A166,2027-11-25,5.48
TS145604,TA20183,A162,2027-11-13,5.56
TS145605,TA20183,A162,2027-11-15,0.73
TS145606,TA20184,A217,2028-01-10,6.58
TS145607,TA20184,A217,2028-01-11,4.22
TS145608,TA20184,A217,2028-01-12,6.92
TS145609,TA20184,A217,2028-01-13,5.06
TS145610,TA20184,A217,2028-01-14,5.74
TS145611,TA20184,A217,2028-01-17,6.03
TS145612,TA20184,A217,2028-01-18,4.67
TS145613,TA20184,A217,2028-01-19,5.71
TS145614,TA20184,A217,2028-01-20,7.99
TS145615,TA20184,A217,2028-01-21,6.39
TS145616,TA20184,A217,2028-01-24,5.49
TS145617,TA20184,A217,2028-01-25,4.87
TS145618,TA20184,A217,2028-01-26,7.99
TS145619,TA20184,A217,2028-01-27,6.2
TS145620,TA20184,A217,2028-01-28,4.83
TS145621,TA20184,A217,2028-01-31,5.54
TS145622,TA20185,A257,2027-11-22,7.45
TS145623,TA20185,A257,2027-11-23,7.71
TS145624,TA20185,A257,2027-11-24,4.01
TS145625,TA20185,A257,2027-11-25,4.55
TS145626,TA20185,A257,2027-11-26,6.66
TS145627,TA20185,A257,2027-11-29,5.64
TS145628,TA20185,A257,2027-11-30,7.12
TS145629,TA20185,A257,2027-12-01,4.21
TS145630,TA20186,A233,2027-11-22,7.65
TS145631,TA20186,A233,2027-11-23,5.09
TS145632,TA20186,A233,2027-11-24,4.21
TS145633,TA20186,A233,2027-11-25,7.73
TS145634,TA20186,A233,2027-11-26,6.2
TS145635,TA20187,A061,2027-06-17,4.24
TS145636,TA20187,A061,2027-06-18,7.51
TS145637,TA20187,A061,2027-06-21,6.2
TS145638,TA20187,A061,2027-06-22,5.67
TS145639,TA20188,A134,2027-04-05,4.05
TS145640,TA20188,A134,2027-04-06,7.95
TS145641,TA20188,A134,2027-04-07,4.63
TS145642,TA20188,A134,2027-04-08,5.21
TS145643,TA20188,A134,2027-04-09,6.99
TS145644,TA20188,A134,2027-04-12,6.0
TS145645,TA20188,A134,2027-04-13,1.3
TS145646,TA20189,A219,2027-07-10,6.03
TS145647,TA20189,A219,2027-07-12,7.22
TS145648,TA20189,A219,2027-07-13,5.1
TS145649,TA20189,A219,2027-07-14,7.14
TS145650,TA20189,A219,2027-07-15,5.65
TS145651,TA20189,A219,2027-07-16,6.49
TS145652,TA20189,A219,2027-07-19,5.95
TS145653,TA20189,A219,2027-07-20,5.34
TS145654,TA20189,A219,2027-07-21,2.49
TS145655,TA20190,A292,2027-06-23,5.26
TS145656,TA20190,A292,2027-06-24,1.47
TS145657,TA20191,A225,2027-06-23,6.97
TS145658,TA20191,A225,2027-06-24,7.46
TS145659,TA20191,A225,2027-06-25,6.74
TS145660,TA20191,A225,2027-06-28,7.79
TS145661,TA20191,A225,2027-06-29,6.04
TS145662,TA20191,A225,2027-06-30,6.6
TS145663,TA20191,A225,2027-07-01,5.17
TS145664,TA20191,A225,2027-07-02,0.71
TS145665,TA20192,A208,2027-06-23,6.36
TS145666,TA20192,A208,2027-06-24,3.73
TS145667,TA20193,A283,2027-06-26,7.9
TS145668,TA20193,A283,2027-06-28,5.21
TS145669,TA20193,A283,2027-06-29,3.94
TS145670,TA20194,A081,2027-04-11,5.11
TS145671,TA20194,A081,2027-04-12,4.36
TS145672,TA20194,A081,2027-04-13,5.07
TS145673,TA20194,A081,2027-04-14,6.11
TS145674,TA20194,A081,2027-04-15,5.41
TS145675,TA20194,A081,2027-04-16,4.35
TS145676,TA20194,A081,2027-04-19,7.76
TS145677,TA20194,A081,2027-04-20,4.94
TS145678,TA20194,A081,2027-04-21,4.26
TS145679,TA20194,A081,2027-04-22,4.43
TS145680,TA20194,A081,2027-04-23,5.32
TS145681,TA20194,A081,2027-04-26,0.21
TS145682,TA20195,A190,2027-04-10,5.19
TS145683,TA20195,A190,2027-04-12,6.7
TS145684,TA20195,A190,2027-04-13,6.83
TS145685,TA20195,A190,2027-04-14,7.23
TS145686,TA20195,A190,2027-04-15,5.62
TS145687,TA20195,A190,2027-04-16,6.84
TS145688,TA20195,A190,2027-04-19,4.99
TS145689,TA20195,A190,2027-04-20,7.68
TS145690,TA20195,A190,2027-04-21,1.52
TS145691,TA20196,A214,2027-03-29,5.41
TS145692,TA20196,A214,2027-03-30,4.91
TS145693,TA20196,A214,2027-03-31,7.6
TS145694,TA20196,A214,2027-04-01,7.96
TS145695,TA20196,A214,2027-04-02,0.09
TS145696,TA20197,A235,2027-04-14,5.39
TS145697,TA20197,A235,2027-04-15,7.31
TS145698,TA20197,A235,2027-04-16,7.32
TS145699,TA20197,A235,2027-04-19,6.37
TS145700,TA20197,A235,2027-04-20,6.09
TS145701,TA20197,A235,2027-04-21,6.17
TS145702,TA20197,A235,2027-04-22,4.92
TS145703,TA20198,A100,2027-10-05,5.59
TS145704,TA20198,A100,2027-10-06,7.75
TS145705,TA20198,A100,2027-10-07,5.82
TS145706,TA20198,A100,2027-10-08,7.84
TS145707,TA20198,A100,2027-10-11,4.12
TS145708,TA20199,A136,2027-10-16,5.21
TS145709,TA20199,A136,2027-10-18,4.2
TS145710,TA20199,A136,2027-10-19,5.79
TS145711,TA20199,A136,2027-10-20,2.54
TS145712,TA20200,A204,2027-10-09,6.7
TS145713,TA20200,A204,2027-10-11,6.01
TS145714,TA20200,A204,2027-10-12,4.58
TS145715,TA20200,A204,2027-10-13,4.08
TS145716,TA20200,A204,2027-10-14,6.86
TS145717,TA20200,A204,2027-10-15,6.18
TS145718,TA20200,A204,2027-10-18,6.63
TS145719,TA20200,A204,2027-10-19,4.01
TS145720,TA20200,A204,2027-10-20,8.0
TS145721,TA20200,A204,2027-10-21,2.11
TS145722,TA20201,A234,2027-10-19,6.12
TS145723,TA20201,A234,2027-10-20,5.44
TS145724,TA20201,A234,2027-10-21,6.04
TS145725,TA20201,A234,2027-10-22,6.21
TS145726,TA20201,A234,2027-10-25,5.54
TS145727,TA20201,A234,2027-10-26,7.95
TS145728,TA20201,A234,2027-10-27,7.7
TS145729,TA20201,A234,2027-10-28,5.32
TS145730,TA20201,A234,2027-10-29,2.42
TS145731,TA20202,A088,2027-10-07,7.92
TS145732,TA20202,A088,2027-10-08,7.92
TS145733,TA20202,A088,2027-10-11,3.07
TS145734,TA20203,A207,2027-10-04,6.21
TS145735,TA20203,A207,2027-10-05,2.99
TS145736,TA20204,A257,2027-09-02,7.04
TS145737,TA20205,A090,2027-09-21,7.79
TS145738,TA20205,A090,2027-09-22,5.99
TS145739,TA20205,A090,2027-09-23,6.65
TS145740,TA20205,A090,2027-09-24,5.1
TS145741,TA20205,A090,2027-09-27,5.2
TS145742,TA20205,A090,2027-09-28,5.22
TS145743,TA20205,A090,2027-09-29,4.72
TS145744,TA20205,A090,2027-09-30,1.39
TS145745,TA20206,A164,2027-10-08,5.05
TS145746,TA20206,A164,2027-10-11,7.43
TS145747,TA20206,A164,2027-10-12,5.29
TS145748,TA20206,A164,2027-10-13,7.86
TS145749,TA20206,A164,2027-10-14,5.26
TS145750,TA20206,A164,2027-10-15,6.49
TS145751,TA20206,A164,2027-10-18,5.74
TS145752,TA20206,A164,2027-10-19,2.85
TS145753,TA20207,A206,2027-08-16,6.76
TS145754,TA20207,A206,2027-08-17,7.49
TS145755,TA20207,A206,2027-08-18,4.86
TS145756,TA20207,A206,2027-08-19,4.23
TS145757,TA20207,A206,2027-08-20,4.19
TS145758,TA20207,A206,2027-08-23,5.72
TS145759,TA20207,A206,2027-08-24,4.42
TS145760,TA20207,A206,2027-08-25,6.96
TS145761,TA20207,A206,2027-08-26,3.67
TS145762,TA20208,A267,2027-09-10,7.79
TS145763,TA20208,A267,2027-09-13,6.52
TS145764,TA20208,A267,2027-09-14,4.53
TS145765,TA20208,A267,2027-09-15,6.65
TS145766,TA20208,A267,2027-09-16,6.73
TS145767,TA20209,A032,2027-06-06,7.17
TS145768,TA20209,A032,2027-06-07,6.06
TS145769,TA20209,A032,2027-06-08,6.53
TS145770,TA20209,A032,2027-06-09,4.74
TS145771,TA20209,A032,2027-06-10,5.64
TS145772,TA20209,A032,2027-06-11,6.52
TS145773,TA20209,A032,2027-06-14,5.41
TS145774,TA20209,A032,2027-06-15,4.02
TS145775,TA20209,A032,2027-06-16,7.42
TS145776,TA20209,A032,2027-06-17,5.68
TS145777,TA20209,A032,2027-06-18,7.21
TS145778,TA20209,A032,2027-06-21,5.31
TS145779,TA20209,A032,2027-06-22,7.38
TS145780,TA20209,A032,2027-06-23,5.07
TS145781,TA20209,A032,2027-06-24,5.72
TS145782,TA20209,A032,2027-06-25,4.68
TS145783,TA20210,A014,2027-06-06,6.51
TS145784,TA20210,A014,2027-06-07,4.7
TS145785,TA20210,A014,2027-06-08,4.15
TS145786,TA20211,A034,2027-06-06,6.63
TS145787,TA20211,A034,2027-06-07,4.2
TS145788,TA20211,A034,2027-06-08,6.85
TS145789,TA20211,A034,2027-06-09,5.81
TS145790,TA20212,A053,2027-05-27,4.82
TS145791,TA20212,A053,2027-05-28,5.55
TS145792,TA20212,A053,2027-05-31,5.7
TS145793,TA20212,A053,2027-06-01,4.88
TS145794,TA20212,A053,2027-06-02,5.16
TS145795,TA20212,A053,2027-06-03,7.74
TS145796,TA20212,A053,2027-06-04,5.25
TS145797,TA20212,A053,2027-06-07,4.93
TS145798,TA20212,A053,2027-06-08,4.01
TS145799,TA20212,A053,2027-06-09,4.78
TS145800,TA20212,A053,2027-06-10,5.98
